업체명,카테고리명,필지고유번호,시도명,시군구명,읍면동명,리명,번지,법정동코드,행정동코드,도로명코드,도로명,도로명상세,경도,위도,폐업여부,전화번호,홈페이지주소,주차가능여부,화장실유무,화장실타입,수유실유무,물품보관함유무,유아거치대유무,휠체어이동가능여부,점자유도로유무,등록일자
황토탕,레저/체육/공원,2620012000104419840,부산광역시,영도구,청학동,,442-40,2620012000,2620063000,262003128025.0,청학남로,6,129.058306027795,35.090063207153,N,051-403-0658,http://naver.me/Fvnk8KS0,N,Y,"구분,내부",N,N,N,N,N,2021-11-01
김천탕헬스사우나,레저/체육/공원,2620012000102519808,부산광역시,영도구,청학동,,252-136,2620012000,2620064000,262003128027.0,청학로,62,129.060327845117,35.0942345852691,N,070-7812-9446,http://naver.me/5izmxp3b,Y,Y,"구분,내부",N,Y,N,N,N,2021-11-01
김천탕헬스사우나,레저/체육/공원,2620012000102519808,부산광역시,영도구,청학동,,252-136,2620012000,2620064000,262003128027.0,청학로,62,129.060332886351,35.0942285697161,N,070-7812-9446,http://naver.me/5izmxp3b,Y,Y,"구분,내부",N,Y,N,Y,N,2021-10-27
약수탕,레저/체육/공원,2620012000104479744,부산광역시,영도구,청학동,,448-1,2620012000,2620064000,262004184272.0,청학로31번길,6,129.060283881762,35.0918408196452,N,051-416-1110,http://naver.me/5Z0XoPn1,Y,Y,"구분,내부",N,Y,N,N,N,2021-11-01
금화탕,레저/체육/공원,2620012000101199872,부산광역시,영도구,청학동,,120-179,2620012000,2620064000,262004184279.0,청학로6번길,6,129.062901430279,35.0910238678175,N,051-416-0770,http://naver.me/GQ4PUeyr,N,Y,"구분,내부",N,Y,N,N,N,2021-10-27
청호탕,레저/체육/공원,2620012000101279744,부산광역시,영도구,청학동,,128-1,2620012000,2620064000,262003128028.0,청학북로,70,129.062736774139,35.0945129891858,N,051-418-8595,http://naver.me/FT0LUVj4,N,Y,"구분,내부",N,Y,N,N,N,2021-10-29
풍년탕,레저/체육/공원,2620012000103540224,부산광역시,영도구,청학동,,354-11,2620012000,2620063000,262003128029.0,청학서로,91,129.059170136578,35.097331294168,N,051-415-1590,http://naver.me/Gi9tIhV1,Y,Y,"구분,내부",N,Y,N,N,N,2021-10-27
청암탕,레저/체육/공원,2620012000100069888,부산광역시,영도구,청학동,,7-36,2620012000,2620064000,262003006003.0,태종로,357,129.064484598803,35.0950002178117,N,,http://naver.me/Forwz45V,N,Y,"구분,내부",N,Y,N,N,N,2021-10-26
청암목욕탕,레저/체육/공원,2620012000100069888,부산광역시,영도구,청학동,,7-36,2620012000,2620064000,262003006003.0,태종로,357,129.064501309882,35.0949963956777,N,051-622-5567,,N,N,,N,N,N,N,N,2021-10-26
아리아스파,레저/체육/공원,2620012000105359872,부산광역시,영도구,청학동,,536,2620012000,2620063000,262003006003.0,태종로,260,129.055548854451,35.0972632232492,N,051-913-2853,http://naver.me/G3JGCy2u,N,Y,"공용,내부",N,N,N,N,N,2021-10-28
광복로,문화관광/명소,2611013300100619776,부산광역시,중구,광복동1가,,62,2611013300,2611057000,,,,129.035318516936,35.0987352617828,N,,http://naver.me/xv0ir8Ef,N,N,,N,N,N,N,N,2021-11-04
용두산공원,레저/체육/공원,2611013400100009984,부산광역시,중구,광복동2가,,1-2,2611013400,2611057000,261104175193.0,용두산길,37-55,129.032577075934,35.1009384374563,N,051-860-7820,http://yongdusanpark.bisco.or.kr/,Y,Y,"구분,외부",N,N,N,Y,N,2021-11-05
남포동먹자골목,문화관광/명소,2611013900100369920,부산광역시,중구,남포동4가,,37-2,2611013900,2611058000,,,,129.03078119187,35.0972324832174,N,051-231-0616,http://naver.me/5h3vAOwB,N,N,,N,N,N,N,N,2021-11-04
창선동먹자골목,문화관광/명소,2611014000101049856,부산광역시,중구,남포동5가,,105-2,2611014000,2611058000,,,,129.028695632921,35.0988198666897,N,,http://naver.me/FgiHJFRS,Y,Y,"공용,외부",N,N,N,Y,N,2021-10-21
부산자갈치양곱창골목,문화관광/명소,2611014000101170176,부산광역시,중구,남포동5가,,117-3,2611014000,2611058000,,,,129.028642745488,35.0974149983896,N,051-245-0105,http://naver.me/59jnHEDi,N,N,,N,N,N,N,N,2021-11-04
핸드프린팅거리,문화관광/명소,2611014000101049856,부산광역시,중구,남포동5가,,105-2,2611014000,2611057000,261103006005.0,구덕로,44,129.028351020448,35.0988184417994,N,,http://naver.me/FzHMU0xi,N,N,,N,N,N,N,N,2021-10-29
BIFF거리,문화관광/명소,2611014000101049856,부산광역시,중구,남포동5가,,105-2,2611014000,2611057000,261103006005.0,구덕로,80,129.027113771694,35.0977573296053,N,,http://naver.me/xWNTy2mp,N,N,,N,N,N,N,N,2021-11-04
BIFF,문화관광/명소,2611014000101049856,부산광역시,중구,남포동5가,,105-2,2611014000,2611058000,261103006005.0,비프광장로,36,129.028757181872,35.0986189312814,N,,http://naver.me/xH2XobEU,N,N,,N,N,N,N,N,2021-11-05
비프광장,문화관광/명소,2611014000101049856,부산광역시,중구,남포동5가,,105-2,2611014000,2611058000,261103006005.0,비프광장로,36,129.028757181872,35.0986189312814,N,051-253-8523,http://www.bsjunggu.go.kr/tour/index.junggu?menuCd=DOM_000000204003002000,N,N,,N,N,N,N,N,2021-10-20
자갈치효소편백원,레저/체육/공원,2611013900100369920,부산광역시,중구,남포동5가,,37-1,2611014000,2611058000,261103125013.0,자갈치해안로,52,129.030583676889,35.0966136711076,N,051-255-8001,http://naver.me/GeWCNaB2,Y,Y,"구분,외부",N,N,N,Y,N,2021-10-26
남포락볼링클럽,레저/체육/공원,2611014100100850176,부산광역시,중구,남포동6가,,85,2611014100,2611058000,261103125004.0,비프광장로,20,129.027642108005,35.0984424763595,N,051-253-3156,http://www.facebook.com/namporockbc,Y,Y,"구분,내부",N,N,N,Y,N,2021-09-13
롤러버스,레저/체육/공원,2611014100100850176,부산광역시,중구,남포동6가,,85,2611014100,2611058000,261103125004.0,비프광장로,20,129.027662565688,35.0984158912376,N,051-715-6030,http://www.instagram.com/hansudgalhaengbog,Y,Y,"구분,내부",N,N,N,Y,N,2021-09-13
천지인골목,문화관광/명소,2611011600100100096,부산광역시,중구,대청동1가,,10,2611011600,2611053000,261104175178.0,복병산길,21,129.033149087541,35.1036133592714,N,,http://naver.me/G4rDTHKZ,N,N,,N,N,N,N,N,2021-11-02
부산근대역사관,문화관광/명소,2611011700100239872,부산광역시,중구,대청동2가,,24-2,2611011700,2611053000,261103125010.0,대청로,104,129.031193116089,35.1026578237729,N,051-253-3845,http://museum.busan.go.kr/modern/index,N,Y,"구분,내부",N,N,N,Y,N,2021-11-22
이오코리아,레저/체육/공원,2611011200100120064,부산광역시,중구,동광동2가,,12-1,2611011200,2611052000,261104175018.0,광복로97번길,23,129.034629021441,35.1002923428903,N,051-246-0110,http://naver.me/FGocUQV1,Y,Y,"구분,내부",N,N,N,N,N,2021-08-30
트릭아이뮤지엄부산,문화관광/명소,2611011300100409856,부산광역시,중구,동광동3가,,41-4,2611011300,2611052000,261104175043.0,대청로126번길,12,129.033692045799,35.1016178602941,N,051-715-4200,http://www.trickeye.com/busan/,Y,Y,"구분,내부",N,N,N,Y,N,2021-10-05
득일탕,레저/체육/공원,2611011300100080128,부산광역시,중구,동광동3가,,8-5,2611011300,2611052000,261104175045.0,대청로134번길,10,129.034595995918,35.1020831050934,N,051-248-6682,http://naver.me/x4b86PEw,N,Y,"구분,내부",N,Y,N,N,N,2021-11-05
양정모거리,문화관광/명소,2611011500100499968,부산광역시,중구,동광동5가,,50-1,2611011500,2611052000,,,,129.034678128101,35.1050011445897,N,,http://naver.me/Fcav8Aap,N,N,,N,N,N,N,N,2021-11-02
대림탕,레저/체육/공원,2611012000100590080,부산광역시,중구,보수동1가,,59-9,2611012000,2611054500,261104175137.0,법수길,43,129.025527192339,35.1057596987547,N,051-231-1424,http://naver.me/FFvtgm7E,N,Y,"구분,내부",N,N,N,N,N,2021-11-02
장수탕,레저/체육/공원,2611012000100239872,부산광역시,중구,보수동1가,,24-9,2611012000,2611054500,261104175156.0,보수대로140번길,34,129.023391395608,35.1068223418011,N,051-241-3503,http://naver.me/Ft8IWLPN,N,Y,"구분,내부",N,N,N,N,N,2021-11-01
유정탕,레저/체육/공원,2611012100100890112,부산광역시,중구,보수동2가,,89-2,2611012100,2611054500,261103125015.0,흑교로,53-1,129.024635578386,35.1042716143281,N,051-243-4383,http://naver.me/x2PfRhQq,N,Y,"구분,내부",N,N,N,N,N,2021-11-04
유정유찜질방,레저/체육/공원,2611012100100890112,부산광역시,중구,보수동2가,,89-2,2611012100,2611054500,261103125015.0,흑교로,53-1,129.024580846018,35.1042723929296,N,,http://naver.me/x2PfRhQq,N,N,,N,N,N,N,N,2021-11-04
족발골목,문화관광/명소,2611012300100510208,부산광역시,중구,부평동1가,,51-1,2611012300,2611056000,,,,129.026806136318,35.099459306873,N,,,N,N,,N,N,N,N,N,2021-10-15
부평동죽집골목,문화관광/명소,2611012300100510208,부산광역시,중구,부평동1가,,51-1,2611012300,2611056000,,,,129.026659695893,35.1029607883807,N,,http://naver.me/5uxbDZiE,N,N,,N,N,N,N,N,2021-11-04
부평동한복거리,문화관광/명소,2611012300100510208,부산광역시,중구,부평동1가,,51-1,2611012300,2611056000,,중구로29번길,12,129.027204163863,35.100513055846,N,051-600-4471,http://www.bsjunggu.go.kr/tour/board/view.junggu?boardId=LIFE&menuCd=DOM_000000205002001000&dataSid=85550,N,N,,N,N,N,N,N,2021-11-03
양신목욕탕,레저/체육/공원,2611012300100270080,부산광역시,중구,부평동1가,,27-1,2611012300,2611056000,261104175234.0,중구로33번길,22,129.026726996126,35.1010749245457,N,051-245-6957,http://naver.me/57w0eNBz,N,Y,"구분,내부",N,N,N,N,N,2021-11-01
해림사우나,레저/체육/공원,2611012500100619776,부산광역시,중구,부평동3가,,62-13,2611012500,2611056000,261104175285.0,흑교로17번길,7-1,129.024276039644,35.1009243642652,N,,http://blog.naver.com/haelim76,Y,Y,"구분,내부",N,Y,N,N,N,2021-10-22
해림목욕탕,레저/체육/공원,2611012500100619776,부산광역시,중구,부평동3가,,62-13,2611012500,2611056000,261104175285.0,흑교로17번길,7-1,129.024276039644,35.1009243642652,N,051-241-7676,http://naver.me/5B1gBaQ1,N,N,,N,N,N,N,N,2021-10-22
금강목욕탕,레저/체육/공원,2611012500100219904,부산광역시,중구,부평동3가,,22-1,2611012500,2611056000,261104175288.0,흑교로31번길,3-1,129.024711845534,35.1021696104598,N,,,N,N,,N,Y,N,N,N,2021-10-18
금강스파,레저/체육/공원,2611012500100219904,부산광역시,중구,부평동3가,,22-1,2611012500,2611056000,261104175288.0,흑교로31번길,3-1,129.024713505793,35.102176448354,N,051-244-9501,http://naver.me/G3JeWnik,Y,Y,"구분,내부",N,Y,N,N,N,2021-10-18
피크클라이밍,레저/체육/공원,2611012600100519936,부산광역시,중구,부평동4가,,52-3,2611012600,2611056000,261102006003.0,보수대로,82,129.021518367653,35.1029590751805,N,051-246-2291,http://cafe.daum.net/peakclimbinggym,Y,Y,"구분,내부",N,N,N,Y,N,2021-11-01
부천탕,레저/체육/공원,2611012600100279808,부산광역시,중구,부평동4가,,28-3,2611012600,2611056000,261104175286.0,흑교로21번길,21,129.022889460516,35.1014124314788,N,051-244-3396,http://naver.me/GvkCpM1H,N,Y,"구분,내부",N,N,N,N,N,2021-10-18
팥빙수골목,문화관광/명소,2611012700100420096,부산광역시,중구,신창동1가,,42,2611012700,2611057000,,,,129.030205780746,35.1002018390644,N,,http://naver.me/FDQAZZGn,Y,Y,"공용,외부",N,N,N,Y,N,2021-10-18
보세골목,문화관광/명소,2611012800100369920,부산광역시,중구,신창동2가,,37,2611012800,2611057000,,,,129.029933712875,35.1006131659187,N,,http://naver.me/FAruWEjN,Y,Y,"공용,외부",N,N,N,N,N,2021-10-18
신발골목,문화관광/명소,2611012800100369920,부산광역시,중구,신창동2가,,37,2611012800,2611057000,,,,129.029337467213,35.1005554128199,N,,http://naver.me/FAruWEjN,Y,Y,"공용,외부",N,N,N,N,N,2021-10-18
녹수탕,레저/체육/공원,2611012800100210176,부산광역시,중구,신창동2가,,21-2,2611012800,2611057000,261104175011.0,광복로43번길,12,129.029846449907,35.1004052719159,N,051-247-2425,http://naver.me/5giZtJ3v,N,Y,"구분,내부",N,Y,N,N,N,2021-09-02
아리랑거리,문화관광/명소,2611012900100420096,부산광역시,중구,신창동3가,,42,2611012900,2611057000,,광복로35번길,11,129.028765831695,35.1002421643661,N,051-231-0448,http://naver.me/xE1GY3kT,N,N,,N,N,N,N,N,2021-11-04
미술의거리,문화관광/명소,2611013000100199936,부산광역시,중구,신창동4가,,20-2,2611013000,2611057000,261103125006.0,중구로,28,129.02818126913,35.1002565016043,N,051-244-7691,http://naver.me/F8KdsWGR,N,N,,N,N,N,Y,N,2021-11-01
가방골목,문화관광/명소,2611013000100559872,부산광역시,중구,신창동4가,,56-4,2611013000,2611057000,261103125006.0,중구로,31,129.028465281885,35.1001378740142,N,,http://naver.me/xKQfhKfm,Y,Y,"공용,외부",N,N,N,N,N,2021-10-19
문구거리,문화관광/명소,2611013000100559872,부산광역시,중구,신창동4가,,56-4,2611013000,2611056000,261103125006.0,중구로,31,129.027800559019,35.1006490873076,N,,http://naver.me/xKQfhKfm,Y,Y,"공용,외부",N,N,N,N,N,2021-10-19
안경골목,문화관광/명소,2611013000100559872,부산광역시,중구,신창동4가,,56-4,2611013000,2611057000,261103125006.0,중구로,31,129.028452146648,35.1008798922452,N,,http://naver.me/xKQfhKfm,Y,Y,"공용,외부",N,N,N,N,N,2021-10-19
갈비골목,문화관광/명소,2611013000100559872,부산광역시,중구,신창동4가,,56-4,2611013000,2611057000,261103125006.0,중구로,31,129.028595006994,35.102214741573,N,,http://naver.me/535CfHYg,Y,Y,"공용,외부",N,N,N,N,N,2021-10-19
조명의거리,문화관광/명소,2611013000100559872,부산광역시,중구,신창동4가,,56-4,2611013000,2611057000,261103125006.0,중구로,31,129.028163349553,35.1000252817439,N,,http://naver.me/56IwCJ0q,N,N,,N,N,N,Y,N,2021-11-01
만물의거리,문화관광/명소,2611013000100559872,부산광역시,중구,신창동4가,,56-4,2611013000,2611057000,261103125006.0,중구로,31,129.028470936122,35.1013515629692,N,,http://naver.me/GMRYDNd7,N,N,,N,N,N,Y,N,2021-11-01
부산국제아트타운,문화관광/명소,2611013000100559872,부산광역시,중구,신창동4가,,56-4,2611013000,2611057000,261103125006.0,중구로44번길,19,129.029827172277,35.1019049046119,N,,http://naver.me/5qRe9BRc,N,N,,N,N,N,N,N,2021-11-01
영주하늘눈전망대,문화관광/명소,2611010100100910080,부산광역시,중구,영주동,,91-7,2611010100,2611060000,,,,129.030406245424,35.1144272068455,N,,http://naver.me/xGOIksne,N,N,,N,N,N,Y,N,2021-11-02
망양로산복도로,문화관광/명소,2611010100100709888,부산광역시,중구,영주동,,71-1,2611010100,2611060000,,,,129.032981848289,35.1149361665836,N,,http://naver.me/GY28PmDs,N,N,,N,N,N,N,N,2021-11-02
해군전승비,문화관광/명소,2611010100102400000,부산광역시,중구,영주동,,240-2,2611010100,2611060000,,,,129.02830158245,35.108604969147,N,,http://naver.me/FxLm4Sya,Y,Y,"구분,외부",N,N,N,Y,N,2021-11-09
영주목욕탕,레저/체육/공원,2611010100102770176,부산광역시,중구,영주동,,277-16,2611010100,2611060000,261103125003.0,동영로,77-1,129.032211772891,35.1120115013466,N,051-469-8444,http://naver.me/5OnAMdcB,N,Y,"구분,내부",N,Y,N,N,N,2021-10-07
두원베스피아,레저/체육/공원,2611010100105260032,부산광역시,중구,영주동,,526-49,2611010100,2611060000,261103125003.0,동영로,46,129.033443922219,35.1108614127864,N,051-462-2241,http://naver.me/x1er7h2K,N,Y,"구분,내부",N,Y,N,N,N,2021-10-07
영주목욕탕,레저/체육/공원,2611010100102770176,부산광역시,중구,영주동,,277-16,2611010100,2611060000,261103125003.0,동영로,77-1,129.032217492348,35.1120122404953,N,051-469-8444,http://naver.me/5OnAMdcB,N,Y,"구분,내부",N,N,N,N,N,2021-10-26
대주목욕탕,레저/체육/공원,2611010100103240192,부산광역시,중구,영주동,,324-6,2611010100,2611060000,261103125011.0,망양로,387,129.029627305805,35.1111170136267,N,051-464-3727,http://naver.me/F1Ightpf,N,Y,"구분,내부",N,Y,N,N,N,2021-10-07
대주탕,레저/체육/공원,2611010100103240192,부산광역시,중구,영주동,,324-6,2611010100,2611060000,261103125011.0,망양로,387,129.029631762921,35.1111147934911,N,051-464-3727,http://naver.me/F1Ightpf,N,Y,"구분,내부",N,N,N,N,N,2021-10-26
역사의디오라마,문화관광/명소,2611010100100709888,부산광역시,중구,영주동,,71-4,2611010100,2611060000,261103125005.0,영주로,93,129.03309639762,35.114607881439,N,,http://naver.me/xv03futT,N,N,,N,N,N,Y,N,2021-10-26
거북목욕탕,레저/체육/공원,2611010100102920192,부산광역시,중구,영주동,,292-10,2611010100,2611060000,261103125005.0,영주로,20,129.031764226767,35.1096322895586,N,051-463-3803,http://naver.me/5jAIn5mh,N,Y,"구분,내부",N,N,N,N,N,2021-10-26
청호탕,레저/체육/공원,2611010100106359808,부산광역시,중구,영주동,,636-2,2611010100,2611059000,261104175228.0,중구로188번길,21,129.036501047603,35.1109111433109,N,051-469-3202,http://naver.me/x2PHYrOY,N,Y,"구분,내부",N,N,N,N,N,2021-11-01
신수대중사우나,레저/체육/공원,2611010500100210176,부산광역시,중구,중앙동2가,,21-1,2611010500,2611051000,261104175048.0,대청로138번길,15-1,129.035196647113,35.1014389565013,N,,http://naver.me/IMQ2TbQ6,N,Y,"구분,내부",N,Y,N,N,N,2021-10-14
40계단거리,문화관광/명소,2611010600100199936,부산광역시,중구,중앙동3가,,20,2611010600,2611051000,,,,129.035864214565,35.1039586372721,N,,http://naver.me/5U1esJJt,N,N,,N,N,N,N,N,2021-11-08
동광동인쇄골목,문화관광/명소,2611010700100369920,부산광역시,중구,중앙동4가,,37-35,2611010700,2611051000,261104175046.0,중앙대로,지하83,129.036356886138,35.1037576682489,N,051-441-8723,http://naver.me/GsTfco1S,N,N,,N,N,N,N,N,2021-10-14
팬스타국내크루즈,레저/체육/공원,2611010700100149760,부산광역시,중구,중앙동4가,,15-8,2611010700,2611051000,261102006001.0,충장대로,54,129.041137505372,35.1074236985487,N,1577-9996,https://www.panstarcruise.com/,N,N,,N,N,N,N,N,2021-10-14
명천대중사우나,레저/체육/공원,2611010700100810240,부산광역시,중구,중앙동4가,,81-13,2611010700,2611051000,261104175280.0,충장대로5번길,34,129.037487387495,35.1082330041802,N,051-467-8686,http://naver.me/56IvbMmv,N,Y,"구분,내부",N,Y,N,N,N,2021-10-14
마린목욕탕,레저/체육/공원,2611010700100789760,부산광역시,중구,중앙동4가,,79-1,2611010700,2611051000,261104175281.0,충장대로9번길,52,129.039166946713,35.1098136798297,N,051-469-2777,http://naver.me/x2Pb2ha6,Y,Y,"구분,내부",N,N,N,N,N,2021-10-14
